,name,address,district,ratings,review_count,opening_hours,opening_hours_span,email_address,phones,web_page,payment_methods,products,services,marks,coordinates
1827,Sushi restaurant MADE IN JAPAN,"Rytířská, 111 00 Praha",Praha 1,0.0,0,"{'Po': '11 - 23:59', 'Út': '11 - 23:59', 'St': '11 - 23:59', 'Čt': '11 - 23:59', 'Pá': '11 - 23:59', 'So': '11 - 23:59', 'Ne': '11 - 23:59'}","{'Po': 12.98, 'Út': 12.98, 'St': 12.98, 'Čt': 12.98, 'Pá': 12.98, 'So': 12.98, 'Ne': 12.98}",info@madeinjapan.cz,{'hlavní telefon': '+420 224 235 604'},http://www.madeinjapan.cz,['hotově'],"['Japonská kuchyně', 'Denní menu', 'Vegetariánská kuchyně']","['Nekuřácká restaurace', 'Rozvoz jídla', 'Firemní akce']",,"{'latitude': 50.084836, 'longitude': 14.422088}"
1828,SUSHI s.r.o.,"Malá Štupartská 3/645, 110 00 Praha 1-Staré Město",Praha 1,0.0,0,,,,{'hlavní telefon': '+420 222 313 148'},,,,,,"{'latitude': 50.087984, 'longitude': 14.424454}"
1829,Sushi Sushi,"Lipenecká 6, 156 00 Praha-Zbraslav-Zbraslav",Praha 5,0.0,0,,,sushi@sushisushi.cz,{'hlavní telefon': '+420 777 970 030'},http://sushisushi.cz,,,,,"{'latitude': 49.96756, 'longitude': 14.37814}"
1830,SUSHIGO,"Malá Štupartská 3/645, 110 00 Praha 1-Staré Město",Praha 1,0.0,0,,,,{'hlavní telefon': '+420 720 111 111'},,,,,,"{'latitude': 50.087984, 'longitude': 14.424454}"
1831,SUTERÉN,"Masarykovo nábř. 26/234, 110 00 Praha 1-Nové Město",Praha 1,0.0,0,"{'Po': ['11:30 - 16', '17 - 23:59'], 'Út': ['11:30 - 16', '17 - 23:59'], 'St': ['11:30 - 16', '17 - 23:59'], 'Čt': ['11:30 - 16', '17 - 23:59'], 'Pá': ['11:30 - 16', '17 - 23:59'], 'So': '18 - 23:59', 'Ne': None}","{'Po': 11.48, 'Út': 11.48, 'St': 11.48, 'Čt': 11.48, 'Pá': 11.48, 'So': 5.98, 'Ne': None}",,"{'hlavní telefon': '+420 224 933 657', 'další telefon': '+420 224 930 218'}",,"['VISA', 'MASTERCARD']",,,,"{'latitude': 50.07902, 'longitude': 14.4144}"
1832,SVATÝ PROKOP,"Velichovská 17/1393, 155 00 Praha 13-Stodůlky",Praha 5,0.0,0,,,,"{'hlavní telefon': '+420 251 616 252', 'další telefon': '+420 271 766 899'}",,,,,,"{'latitude': 50.041948, 'longitude': 14.341565}"
1833,SVIJANSKÝ RYTÍŘ,"Jirečkova 13/1014, 170 00 Praha 7-Holešovice",Praha 7,0.0,0,,,,{'hlavní telefon': '+420 233 378 342'},,,,,,"{'latitude': 50.099176, 'longitude': 14.422985}"
1834,ŠALANSKÝ VLADIMÍR,"Pěstitelská 333, 155 31 Praha-Lipence-Lipence",Praha 5,0.0,0,,,,{'hlavní telefon': '+420 257 920 142'},,,,,,"{'latitude': 49.958493, 'longitude': 14.354308}"
1835,Šárka Cinkeová,"Pavla Beneše 12/750, 199 00 Praha 18-Letňany",Praha 9,0.0,0,,,,{'hlavní telefon': '+420 731 151 373'},,,,,,"{'latitude': 50.13886, 'longitude': 14.51952}"
1836,Šatlava,"Turnovského 4/263, 100 00 Praha 10-Strašnice",Praha 10,0.0,0,,,,{'hlavní telefon': '+420 730 826 939'},http://www.satlava.info/praha-strasnice-turnovskeho/,,,,,"{'latitude': 50.07647, 'longitude': 14.5003}"
1837,Šatlava,"Jablonecká 2/725, 190 00 Praha 9-Prosek",Praha 9,0.0,0,,,,{'hlavní telefon': '+420 774 075 503'},http://www.satlava.info/praha-prosek-jablonecka/,,,,,"{'latitude': 50.1207, 'longitude': 14.5015}"
1838,Šatlava,"Blattného 13/2343, 158 00 Praha 13-Stodůlky",Praha 5,0.0,0,,,,{'hlavní telefon': '+420 604 165 589'},http://www.satlava.info/praha-stodulky-blatneho/,,,,,"{'latitude': 50.05358, 'longitude': 14.34278}"
1839,ŠENK NA VÁCLAVSKÉM NÁMĚSTÍ,"Železná 1/548, 110 00 Praha 1-Staré Město",Praha 1,0.0,0,,,,"{'hlavní telefon': '+420 224 221 928', 'další telefon': '+420 224 218 376'}",,,,,,"{'latitude': 50.086773, 'longitude': 14.421737}"
1840,ŠIMI GASTRO s.r.o.,"Na Kocínce 3/210, 160 00 Praha 6-Dejvice",Praha 6,100.0,1,,,info@cestacasem.cz,{'hlavní telefon': '+420 233 320 367'},http://www.cestacasem.cz,,,['Restaurace'],,"{'latitude': 50.106426, 'longitude': 14.386782}"
1841,Škačer s.r.o.,"Starostrašnická 52/584, 100 00 Praha 10-Strašnice",Praha 10,0.0,0,,,,"{'hlavní telefon': '+420 274 811 146', 'další telefon': '+420 274 811 144'}",,,,,,"{'latitude': 50.075363, 'longitude': 14.490003}"
1842,"ŠKOLIČKA - RESTAURACE, PENZION","Klíčovská 11/805, 190 00 Praha 9-Prosek",Praha 9,82.0,1,"{'Po': '11 - 23', 'Út': '11 - 23', 'St': '11 - 23', 'Čt': '11 - 23', 'Pá': '11 - 23', 'So': '11 - 23', 'Ne': '11 - 23'}","{'Po': 12.0, 'Út': 12.0, 'St': 12.0, 'Čt': 12.0, 'Pá': 12.0, 'So': 12.0, 'Ne': 12.0}",skolicka@centrum.cz,{'hlavní telefon': '+420 286 583 299'},,['hotově'],,"['restaurace', 'penzion', 'pivovar']",,"{'latitude': 50.117621, 'longitude': 14.507201}"
1843,Špejchar - staročeský restaurant,"Na Chvalské tvrzi 1/858, 193 00 Praha 20-Horní Počernice",Praha 9,10.0,1,"{'Po': '11 - 23', 'Út': '11 - 23', 'St': '11 - 23', 'Čt': '11 - 23', 'Pá': '11 - 23', 'So': '11 - 23', 'Ne': '11 - 23'}","{'Po': 12.0, 'Út': 12.0, 'St': 12.0, 'Čt': 12.0, 'Pá': 12.0, 'So': 12.0, 'Ne': 12.0}",info@restauracespejchar.cz,{'hlavní telefon': '+420 602 385 998'},http://www.restauracespejchar.cz,,,"['restaurace', 'denní menu', 'živá hudba']",,"{'latitude': 50.111556, 'longitude': 14.59634}"
1844,BETYS group s.r.o.,"Průběžná 28/1174, 100 00 Praha 10-Strašnice",Praha 10,0.0,0,,,,"{'hlavní telefon': '+420 274 812 027', 'další telefon': '+420 274 782 343'}",,,,,,"{'latitude': 50.068767, 'longitude': 14.491559}"
1845,Švejk Restaurant U Karla,"Křemencova 1/185, 110 00 Praha 1-Nové Město",Praha 1,0.0,0,"{'Po': '11 - 23:59', 'Út': '11 - 23:59', 'St': '11 - 23:59', 'Čt': '11 - 23:59', 'Pá': '11 - 23:59', 'So': '11 - 23:59', 'Ne': '11 - 22'}","{'Po': 12.98, 'Út': 12.98, 'St': 12.98, 'Čt': 12.98, 'Pá': 12.98, 'So': 12.98, 'Ne': 11.0}",svejk@svejk-restaurant.cz,{'hlavní telefon': '+420 222 515 889'},http://www.svejk-restaurant.cz,['hotově'],['Pivnice'],['Nekuřácká restaurace'],,"{'latitude': 50.077971, 'longitude': 14.417567}"
1846,T.G.I. FRIDAY ' S - AMERICAN RESTAURANT & BAR,"Na Příkopě 27/959, 110 00 Praha 1-Staré Město",Praha 1,0.0,0,"{'Po': '11 - 23:59', 'Út': '11 - 23:59', 'St': '11 - 23:59', 'Čt': '11 - 23:59', 'Pá': '11 - 23:59', 'So': ['0 - 0:30', '11 - 23:59'], 'Ne': ['0 - 0:30', '11 - 23:59']}","{'Po': 12.98, 'Út': 12.98, 'St': 12.98, 'Čt': 12.98, 'Pá': 12.98, 'So': 13.48, 'Ne': 13.48}",tgi.fridays@rosinter.cz,{'hlavní telefon': '+420 221 967 228'},http://www.tgifridays.cz,['hotově'],"['Polévky, Předkrmy, Dezerty', 'Masa, Steaky, Mořské plody', 'Burgery, Saláty, Nápoje']","['Restaurační', 'Barové']",,"{'latitude': 50.08631, 'longitude': 14.42639}"
1847,T.G.I. Fridays,"Nádražní 58/110, 150 00 Smíchov-Smíchov",Praha 5,90.0,1,"{'Po': '11 - 23:59', 'Út': '11 - 23:59', 'St': '11 - 23:59', 'Čt': '11 - 23:59', 'Pá': '11 - 23:59', 'So': ['0 - 1', '11 - 23:59'], 'Ne': ['0 - 1', '11 - 23:59']}","{'Po': 12.98, 'Út': 12.98, 'St': 12.98, 'Čt': 12.98, 'Pá': 12.98, 'So': 13.98, 'Ne': 13.98}",andel@rosinter.cz,"{'hlavní telefon': '+420 257 286 261', 'další telefon': '+420 257 217 702'}",http://www.tgifridays.cz,['hotově'],"['Polévky, Předkrmy, Dezerty', 'Masa, Steaky, Mořské plody', 'Burgery, Saláty, Nápoje']","['Restaurační', 'Barové']",,"{'latitude': 50.0705461, 'longitude': 14.4051734}"
1848,"Tajstr, s.r.o.","Jugoslávských partyzánů 20/636, 160 00 Praha 6-Bubeneč",Praha 6,0.0,0,,,,{'hlavní telefon': '+420 721 420 859'},http://www.restauracekulovyblesk.cz,,,,,"{'latitude': 50.104683, 'longitude': 14.395318}"
1849,TANDOOR,"Konecchlumského 7/596, 169 00 Praha 6-Břevnov",Praha 6,0.0,0,"{'Po': '11 - 23', 'Út': '11 - 23', 'St': '11 - 23', 'Čt': '11 - 23', 'Pá': '11 - 23', 'So': '12 - 23', 'Ne': '12 - 23'}","{'Po': 12.0, 'Út': 12.0, 'St': 12.0, 'Čt': 12.0, 'Pá': 12.0, 'So': 11.0, 'Ne': 11.0}",,{'hlavní telefon': '+420 233 359 274'},,['hotově'],"['indická restaurace', 'výhodná menu']",['dovoz jídla'],,"{'latitude': 50.083331, 'longitude': 14.363416}"
1850,Tandoor Original Indian Restaurant,"Konecchlumského 596/9, Praha",Not found,0.0,0,"{'Po': None, 'Út': '11 - 22', 'St': '11 - 22', 'Čt': '11 - 22', 'Pá': '11 - 22', 'So': '12 - 22', 'Ne': '12 - 22'}","{'Po': None, 'Út': 11.0, 'St': 11.0, 'Čt': 11.0, 'Pá': 11.0, 'So': 10.0, 'Ne': 10.0}",info@tandoor.cz,"{'Main': '+420 233 313 000', 'Alt': '+420 775 325 766'}",,,"['Predkrmy', 'pochutiny', 'vegetariánská jídla', 'masová jídla', 'Madras jídla', 'Bhuna jídla', 'Korma jídla', 'Palak jídla', 'Vindaloo jídla', 'Korai jídla', 'Chana jídla', 'Phall jídla', 'Biryani jídla', 'Tandoor speciality', 'dezerty', 'Jazyky', 'Czech']",,,"{'latitude': 50.083465576171875, 'longitude': 14.36351203918457}"
1851,Tankovna s.r.o.,"Zahradníčkova 62/127, 150 00 Praha 5-Motol",Praha 5,0.0,0,,,,{'hlavní telefon': '+420 257 220 304'},,,,,,"{'latitude': 50.069812, 'longitude': 14.34092}"
1852,Taverna Olympos - rodina Nedelkos Hellenia s.r.o.,"Kubelíkova 9/25, 130 00 Praha 3-Žižkov",Praha 3,0.0,0,"{'Po': '11:30 - 23:59', 'Út': '11:30 - 23:59', 'St': '11:30 - 23:59', 'Čt': '11:30 - 23:59', 'Pá': '11:30 - 23:59', 'So': '11:30 - 23:59', 'Ne': '11:30 - 23:59'}","{'Po': 12.48, 'Út': 12.48, 'St': 12.48, 'Čt': 12.48, 'Pá': 12.48, 'So': 12.48, 'Ne': 12.48}",rezervace@taverna-olympos.eu,"{'hlavní telefon': '+420 222 722 239', 'další telefon': '+420 222 715 535'}",http://www.taverna-olympos.eu,['hotově'],"['předkrmy', 'masa na roštu', 'saláty']","['uspořádání svateb', 'pořádání rodinných oslav']",,"{'latitude': 50.081774, 'longitude': 14.446787}"
1853,TAVERNA TOSCANA,"Malé nám. 11/459, 110 00 Praha 1-Staré Město",Praha 1,0.0,0,,,toscana@post.cz,{'hlavní telefon': '+420 224 231 220'},http://www.tavernatoscana.cz,['hotově'],['vína'],,,"{'latitude': 50.086419, 'longitude': 14.419795}"
1854,TECHTLE MECHTLE,"Vinohradská 47/1128, 120 00 Praha 2-Vinohrady",Praha 2,0.0,0,"{'Po': '17 - 23:59', 'Út': ['0 - 4', '17 - 23:59'], 'St': ['0 - 4', '17 - 23:59'], 'Čt': ['0 - 4', '17 - 23:59'], 'Pá': ['0 - 4', '18 - 23:59'], 'So': ['0 - 5', '18 - 23:59'], 'Ne': '0 - 5'}","{'Po': 6.98, 'Út': 10.98, 'St': 10.98, 'Čt': 10.98, 'Pá': 9.98, 'So': 10.98, 'Ne': 5.0}",,{'hlavní telefon': '+420 222 250 143'},,['hotově'],,,,"{'latitude': 50.077494, 'longitude': 14.44027}"
1855,"Teji, s.r.o.","Gorazdova 10/1970, 120 00 Praha 2-Nové Město",Praha 2,0.0,0,,,,{'hlavní telefon': '+420 222 523 018'},,,,,,"{'latitude': 50.07401, 'longitude': 14.41519}"
1856,"TEK - AS, s.r.o.","Laudova 28/1000, 163 00 Praha 17-Řepy",Praha 6,0.0,0,,,,{'hlavní telefon': '+420 235 311 940'},,,,,,"{'latitude': 50.068672, 'longitude': 14.313218}"
1857,"Teng Sheng, s.r.o.","Nekázanka 19/876, 110 00 Praha 1-Nové Město",Praha 1,0.0,0,,,,{'hlavní telefon': '+420 225 771 888'},http://www.makakiko.cz,,,,,"{'latitude': 50.084555, 'longitude': 14.428783}"
1858,Teodoro restaurant-pizzerie-bar,"Kunratická 1498, 148 00 Praha",Praha 4,0.0,0,"{'Po': '10:30 - 23:30', 'Út': '10:30 - 23:30', 'St': '10:30 - 23:30', 'Čt': '10:30 - 23:30', 'Pá': '10:30 - 23:30', 'So': '10:30 - 23:30', 'Ne': None}","{'Po': 13.0, 'Út': 13.0, 'St': 13.0, 'Čt': 13.0, 'Pá': 13.0, 'So': 13.0, 'Ne': None}",restaurant@teodoro.cz,{'hlavní telefon': '+420 774 959 342'},http://www.teodoro.cz,"['CHEQUEDEJEUNER', 'SODEXO', 'hotově', 'TICKETRESTAURANT']","['Česká a mezinárodní kuchyně', 'Italská kuchyně', 'Dary moře a ryby']","['Grilování', 'Catering', 'Firemní akce']",,"{'latitude': 49.998983, 'longitude': 14.487826}"
1859,TERASA U ZLATÉ STUDNĚ,"U Zlaté studně 4/166, 118 00 Praha 1-Malá Strana",Praha 1,0.0,0,,,,{'hlavní telefon': '+420 257 533 322'},,,,,,"{'latitude': 50.09084, 'longitude': 14.40457}"
1860,Texas Steakhouse,"Pplk. Sochora 35/732, 170 00 Praha 7-Holešovice",Praha 7,0.0,0,"{'Po': '17 - 23', 'Út': '12 - 23', 'St': '12 - 23', 'Čt': '12 - 23', 'Pá': '12 - 23', 'So': '17 - 23', 'Ne': None}","{'Po': 6.0, 'Út': 11.0, 'St': 11.0, 'Čt': 11.0, 'Pá': 11.0, 'So': 6.0, 'Ne': None}",mm.matejovsky@gmail.com,{'hlavní telefon': '+420 603 433 315'},http://www.texassteakhouse.cz,['hotově'],"['Polévky, Saláty', 'Steaky, Burgery', 'Předkrmy, Dezerty']",['Restaurační'],,"{'latitude': 50.09974, 'longitude': 14.43141}"
1861,THAI & CHINESSE RESTAURANT,"Kodaňská 29a, 101 00 Praha",Praha 10,0.0,0,,,sawadi@seznam.cz,"{'hlavní telefon': '+420 271 742 888', 'další telefon': '+420 774 092 888'}",http://www.sawadi.cz,,,,,"{'latitude': 50.071467, 'longitude': 14.455169}"
1862,THAI BOX FOOD,"Senovážné náměstí 6/1464, 110 00 Praha 1-Nové Město",Praha 1,0.0,0,"{'Po': '11:30 - 20', 'Út': '11:30 - 20', 'St': '11:30 - 20', 'Čt': '11:30 - 20', 'Pá': '11:30 - 20', 'So': '16 - 20', 'Ne': None}","{'Po': 8.5, 'Út': 8.5, 'St': 8.5, 'Čt': 8.5, 'Pá': 8.5, 'So': 4.0, 'Ne': None}",thaiboxfood@gmail.com,{'hlavní telefon': '+420 774 645 907'},http://www.thai-box-food.cz,['hotově'],"['thajské', 'veganské', 'vegetariánské']","['jídlo na místě', 'jídlo s sebou']","['Singha', 'Chang', 'Prager cider']","{'latitude': 50.0861, 'longitude': 14.43107}"
1863,THAJSKÝ RESTAURANT,"V Holešovičkách 22/1578, 180 00 Praha 8-Libeň",Praha 8,0.0,0,,,,{'hlavní telefon': '+420 284 688 740'},,,,,,"{'latitude': 50.117336, 'longitude': 14.456622}"
1864,THANH LONG - ASIA - CHINA - RESTAURANT,"Ostrovní 23/1681, 110 00 Praha 1-Nové Město",Praha 1,0.0,0,,,,{'hlavní telefon': '+420 224 933 537'},,,,,,"{'latitude': 50.081101, 'longitude': 14.418851}"
1865,The Dubliner Irish Pub & Restaurant,"Týn 1/639, 110 00 Praha 1-Staré Město",Praha 1,0.0,0,,,info@aulddubliner.cz,{'hlavní telefon': '+420 224 895 404'},http://www.aulddubliner.cz,,,['Irská hospoda'],,"{'latitude': 50.088093, 'longitude': 14.423329}"
1866,The Khajuraho Indian Restaurants,"Michalská 25/459, 110 00 Praha 1-Staré Město",Praha 1,0.0,0,,,,{'hlavní telefon': '+420 224 242 859'},,,,,,"{'latitude': 50.085933, 'longitude': 14.419843}"
1867,The Oak,"Anny Letenské 18/936, 120 00 Praha 2-Vinohrady",Praha 2,0.0,0,,,bartender@royaloakprague.com,{'hlavní telefon': '+420 222 210 204'},,['hotově'],,['Irská hospoda'],,"{'latitude': 50.078708, 'longitude': 14.438508}"
1868,THE PACK,"Ve Smečkách 21/601, 110 00 Praha 1-Nové Město",Praha 1,0.0,0,"{'Po': ['0 - 2', '11 - 23:59'], 'Út': ['0 - 2', '15 - 23:59'], 'St': ['0 - 2', '15 - 23:59'], 'Čt': ['0 - 2', '11 - 23:59'], 'Pá': ['0 - 2', '11 - 23:59'], 'So': ['0 - 2', '11 - 23:59'], 'Ne': ['0 - 2', '11 - 23:59']}","{'Po': 14.98, 'Út': 10.98, 'St': 10.98, 'Čt': 14.98, 'Pá': 14.98, 'So': 14.98, 'Ne': 14.98}",,{'hlavní telefon': '+420 222 210 280'},,"['VISA', 'MASTERCARD', 'American Express']","['sendviče', 'saláty', 'jídla z grilu']",,"['Havana Club', 'Korunní', 'Pepsi Cola']","{'latitude': 50.079259, 'longitude': 14.426742}"
1869,The Pub,"Nádražní 7/294, 150 00 Praha 5-Smíchov",Praha 5,0.0,0,"{'Po': '18 - 23:59', 'Út': '16 - 23:59', 'St': ['0 - 1', '16 - 23:59'], 'Čt': ['0 - 1', '16 - 23:59'], 'Pá': ['0 - 1', '16 - 23:59'], 'So': ['0 - 3', '17 - 23:59'], 'Ne': '0 - 3'}","{'Po': 5.98, 'Út': 7.98, 'St': 8.98, 'Čt': 8.98, 'Pá': 8.98, 'So': 9.98, 'Ne': 3.0}",praha5@thepub.cz,{'hlavní telefon': '+420 257 220 304'},http://www.thepub.cz/praha-5,['hotově'],"['Pivo', 'Steaky', 'Menu']","['Vaření', 'Prodej']",['Pilsner Urquell'],"{'latitude': 50.066569, 'longitude': 14.407332}"
1870,The Pub,"Hálkova 6/1631, 120 00 Praha 2-Nové Město",Praha 2,0.0,0,"{'Po': '11 - 23:59', 'Út': ['0 - 2', '11 - 23:59'], 'St': ['0 - 2', '11 - 23:59'], 'Čt': ['0 - 2', '11 - 23:59'], 'Pá': ['0 - 2', '11 - 23:59'], 'So': ['0 - 5', '18 - 23:59'], 'Ne': '0 - 5'}","{'Po': 12.98, 'Út': 14.98, 'St': 14.98, 'Čt': 14.98, 'Pá': 14.98, 'So': 10.98, 'Ne': 5.0}",praha2@thepub.cz,{'hlavní telefon': '+420 222 940 414'},http://www.thepub.cz/praha/,['hotově'],"['Pivo', 'Steaky', 'Menu']","['Vaření', 'Prodej']",['Pilsner Urquell'],"{'latitude': 50.076116, 'longitude': 14.428376}"
1871,The Pub,"Veleslavínova 3/59, 110 00 Praha 1-Staré Město",Praha 1,0.0,0,"{'Po': '11 - 23:59', 'Út': ['0 - 1', '11 - 23:59'], 'St': ['0 - 1', '11 - 23:59'], 'Čt': ['0 - 1', '11 - 23:59'], 'Pá': ['0 - 1', '11 - 23:59'], 'So': ['0 - 3', '12 - 23:59'], 'Ne': ['0 - 3', '12 - 23']}","{'Po': 12.98, 'Út': 13.98, 'St': 13.98, 'Čt': 13.98, 'Pá': 13.98, 'So': 14.98, 'Ne': 14.0}",praha1@thepub.cz,{'hlavní telefon': '+420 222 312 296'},http://www.thepub.cz/praha-1,['hotově'],"['Pivo', 'Steaky', 'Menu']","['Vaření', 'Prodej']",['Pilsner Urquell'],"{'latitude': 50.088013, 'longitude': 14.415982}"
1872,The Pub,"Čs. armády 22/785, 160 00 Praha 6-Bubeneč",Praha 6,0.0,0,"{'Po': '11 - 23:59', 'Út': '11 - 23:59', 'St': '11 - 23:59', 'Čt': '11 - 23:59', 'Pá': '11 - 23:59', 'So': '16 - 23:59', 'Ne': '15 - 23'}","{'Po': 12.98, 'Út': 12.98, 'St': 12.98, 'Čt': 12.98, 'Pá': 12.98, 'So': 7.98, 'Ne': 8.0}",praha6@thepub.cz,{'hlavní telefon': '+420 223 019 077'},http://www.thepub.cz/praha-6,"['VISA', 'TICKETRESTAURANT', 'CHEQUEDEJEUNER', 'American Express', 'MASTERCARD', 'hotově']","['Pivo', 'Steaky', 'Menu']","['Vaření', 'Prodej']",['Pilsner Urquell'],"{'latitude': 50.100739, 'longitude': 14.40145}"
1873,The Pub,"Bucharova 11/2817, 158 00 Praha 13-Stodůlky",Praha 5,0.0,0,"{'Po': '11 - 23:59', 'Út': '11 - 23:59', 'St': '11 - 23:59', 'Čt': '11 - 23:59', 'Pá': '11 - 23:59', 'So': ['0 - 1', '11 - 23:59'], 'Ne': ['0 - 1', '11 - 23']}","{'Po': 12.98, 'Út': 12.98, 'St': 12.98, 'Čt': 12.98, 'Pá': 12.98, 'So': 13.98, 'Ne': 13.0}",praha13@thepub.cz,{'hlavní telefon': '+420 235 313 792'},http://www.thepub.cz/praha-13,['hotově'],"['Pivo', 'Steaky', 'Menu']","['Vaření', 'Prodej']",['Pilsner Urquell'],"{'latitude': 50.05117, 'longitude': 14.35042}"
1874,The Real Meat Society s.r.o. - Maso a Kobliha,"Klimentská 36/1652, 110 00 Praha 1-Nové Město",Praha 1,0.0,0,"{'Po': None, 'Út': '11 - 17', 'St': '11 - 22', 'Čt': '11 - 22', 'Pá': '11 - 22', 'So': '11 - 22', 'Ne': None}","{'Po': None, 'Út': 6.0, 'St': 11.0, 'Čt': 11.0, 'Pá': 11.0, 'So': 11.0, 'Ne': None}",ahoj@masoakobliha.cz,{'hlavní telefon': '+420 224 815 056'},http://www.masoakobliha.cz,,,['denní nabídka'],,"{'latitude': 50.09203, 'longitude': 14.43182}"
1875,The Tunnel Bar & Restaurant,"Ostrovského 7/365, 150 00 Praha 5-Smíchov",Praha 5,0.0,0,,,info@tunnelbar.cz,{'hlavní telefon': '+420 251 550 894'},http://tunnelbar.cz,"['hotově', 'SODEXO']",,"['denní nabídka', 'noční kuchyň', 'živá hudba']",,"{'latitude': 50.068618, 'longitude': 14.401039}"
1876,"The TWO, s.r.o.","Husitská 3/107, 130 00 Praha 3-Žižkov",Praha 3,0.0,0,"{'Po': '11 - 22:30', 'Út': '11 - 22:30', 'St': '11 - 22:30', 'Čt': '11 - 22:30', 'Pá': '11 - 22:30', 'So': '12 - 22:30', 'Ne': '17 - 22:30'}","{'Po': 11.5, 'Út': 11.5, 'St': 11.5, 'Čt': 11.5, 'Pá': 11.5, 'So': 10.5, 'Ne': 5.5}",kthetwobrothers@gmail.com,{'hlavní telefon': '+420 273 134 430'},http://indian-restaurant-prague.com,,['indická kuchyně'],,,"{'latitude': 50.087251, 'longitude': 14.444258}"
1877,THEATRO Cafe & Restaurant,"Křižíkova 10/283, 186 00 Praha 8-Karlín",Praha 8,0.0,0,"{'Po': '11 - 23:59', 'Út': '11 - 23:59', 'St': '11 - 23:59', 'Čt': '11 - 23:59', 'Pá': '11 - 23:59', 'So': '12 - 23:59', 'Ne': '12 - 23:59'}","{'Po': 12.98, 'Út': 12.98, 'St': 12.98, 'Čt': 12.98, 'Pá': 12.98, 'So': 11.98, 'Ne': 11.98}",restaurant@theatro.cz,{'hlavní telefon': '+420 221 868 509'},http://www.cafeinfinity.cz,['hotově'],,,,"{'latitude': 50.0901, 'longitude': 14.44145}"
1878,THUREBAK s.r.o.,"Slezská 56/1668, 120 00 Praha 2-Vinohrady",Praha 2,0.0,0,,,,{'hlavní telefon': '+420 222 513 369'},,,,,,"{'latitude': 50.076109, 'longitude': 14.446585}"
1879,TIAN XIN s.r.o.,"Vinohradská 192/2227, 130 00 Praha 3-Vinohrady",Praha 3,0.0,0,,,,{'hlavní telefon': '+420 272 740 612'},,,,,,"{'latitude': 50.077972, 'longitude': 14.476137}"
1880,TIANTAN,"Újezd 5/598, 150 00 Praha 5-Malá Strana",Praha 5,0.0,0,"{'Po': '11 - 23', 'Út': '11 - 23', 'St': '11 - 23', 'Čt': '11 - 23', 'Pá': '11 - 23', 'So': '11 - 23', 'Ne': '11 - 23'}","{'Po': 12.0, 'Út': 12.0, 'St': 12.0, 'Čt': 12.0, 'Pá': 12.0, 'So': 12.0, 'Ne': 12.0}",,{'hlavní telefon': '+420 257 321 888'},,,"['alkoholické nápoje', 'nealkoholické nápoje', 'teplé nápoje']",,,"{'latitude': 50.07994, 'longitude': 14.40441}"
1881,TIGR s.r.o.,"Nádražní 18/285, 150 00 Praha 5-Smíchov",Praha 5,0.0,0,,,,{'hlavní telefon': '+420 257 317 018'},,,,,,"{'latitude': 50.059676, 'longitude': 14.410027}"
1882,TJH SERVIS s.r.o.,"Velkopřevorské nám. 4/485, 118 00 Praha 1-Malá Strana",Praha 1,0.0,0,,,,{'hlavní telefon': '+420 257 217 736'},,,,,,"{'latitude': 50.086183, 'longitude': 14.406275}"
1883,Tkalcovský dvůr,"U Lužického semináře 104/28, 118 00 Praha 1-Malá Strana",Praha 1,0.0,0,"{'Po': '11 - 23', 'Út': '11 - 23', 'St': '11 - 23', 'Čt': '11 - 23', 'Pá': '11 - 23', 'So': '11 - 23', 'Ne': '11 - 23'}","{'Po': 12.0, 'Út': 12.0, 'St': 12.0, 'Čt': 12.0, 'Pá': 12.0, 'So': 12.0, 'Ne': 12.0}",,{'hlavní telefon': '+420 257 530 716'},http://www.tkalcovskydvur.com,['hotově'],,,,"{'latitude': 50.0881853, 'longitude': 14.4095927}"
1884,TOBIKO sushi s.r.o.,"Španělská 2/770, 120 00 Praha 2-Vinohrady",Praha 2,0.0,0,,,,{'hlavní telefon': '+420 776 294 449'},http://www.tobiko.cz,,,,,"{'latitude': 50.07913, 'longitude': 14.43395}"
1885,Tom's Burger,"Hybernská 26/1010, 110 00 Praha 1-Nové Město",Praha 1,0.0,0,"{'Po': '10 - 23:30', 'Út': '10 - 23:30', 'St': '10 - 23:30', 'Čt': '10 - 23:30', 'Pá': '10 - 23:30', 'So': '10 - 23:30', 'Ne': '10 - 23:30'}","{'Po': 13.5, 'Út': 13.5, 'St': 13.5, 'Čt': 13.5, 'Pá': 13.5, 'So': 13.5, 'Ne': 13.5}",info@tomsburger.cz,{'hlavní telefon': '+420 776 318 177'},http://www.tomsburger.cz,['hotově'],"['Burgery, Saláty, Hranolky', 'Dezerty, Burrito, Nachos Hombre', 'Pivo, Víno, Nealko nápoje']","['Vaření', 'Prodej']","['Starosta', 'Jarritos', 'Dr. Pepper']","{'latitude': 50.08707, 'longitude': 14.43398}"
